E_keV,charge_shape_m1000,magnetic_shape_m1000
93.54487500000002,0.0015570866997624438,0.0003385271045669815
93.71025000000002,0.0014980048021306638,0.0003046354897588026
93.87562500000001,0.0014514262433236729,0.0002729179187610595
94.04100000000001,0.0014170929363820101,0.00024334405889097886
94.20637500000002,0.00139475050010513,0.0002158838545241711
94.37175000000002,0.001384148211958011,0.0001905075250949789
94.53712500000002,0.0013850389615678955,0.00016718556310900575
94.70250000000001,0.0013971792048034948,0.00014588873216793183
94.86787500000001,0.0014203289184289117,0.0001265880650064205
95.03325000000002,0.0014542515553250832,0.00010925486154122295
95.19862500000002,0.0014987140002708686,9.386068693220414e-05
95.36400000000002,0.0015534865262766327,8.037736965538538e-05
95.52937500000002,0.0016183427514630839,6.877699958787625e-05
95.69475000000001,0.0016930595964783383,5.903192610463941e-05
95.86012500000001,0.0017774172424459868,5.111475618699747e-05
96.02550000000002,0.0018711990894372786,4.499835254289306e-05
96.19087500000002,0.0019741917154608084,4.065583173872421e-05
96.35625000000002,0.0020861848359625397,3.8060562342792644e-05
96.52162500000001,0.002206971263830101,3.718616308027189e-05
96.68700000000001,0.002336346869894223,3.800650099958386e-05
